"ticker","status","market_cap","breakout_flag","image_path","expired_date","asset_type","candle_size","company_name"
"EMBC","SUCCESS","0.9747284496527615",1,"EMBC_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Embecta Corp"
"DCOM","SUCCESS","0.9542174766089849",1,"DCOM_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Dime Community Bancshares Inc"
"AHCO","SUCCESS","0.9369970181061946",1,"AHCO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Adapthealth Corp"
"VSEC","SUCCESS","0.9215313567058824",1,"VSEC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","VSE Corp"
"AMSF","SUCCESS","0.9168874952517986",1,"AMSF_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Amerisafe Inc"
"ACCD","SUCCESS","0.9155486649875486",1,"ACCD_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Accolade Inc"
"ASPN","SUCCESS","0.9135207898970589",1,"ASPN_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Aspen Aerogels Inc"
"ARKO","SUCCESS","0.906439451",1,"ARKO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Arko Corp."
"LPRO","SUCCESS","0.8981530020491802",2,"LPRO_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Open Lending Corp"
"EVRI","SUCCESS","0.895881864595463",2,"EVRI_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Everi Holdings Inc"
"AMC","SUCCESS","0.8945895294108352",2,"AMC_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","AMC Entertainment Holdings Inc"
"CCO","SUCCESS","0.8790778824680853",1,"CCO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Clear Channel Outdoor Holdings Inc"
"AMPS","SUCCESS","0.8728549036348315",2,"AMPS_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Altus Power Inc"
"KREF","SUCCESS","0.859491813",1,"KREF_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","KKR Real Estate Finance Trust Inc"
"GRC","SUCCESS","0.8526146255716465",1,"GRC_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Gorman-Rupp Co"
"ARCT","SUCCESS","0.8425866722666061",1,"ARCT_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Arcturus Therapeutics Holdings Inc"
"IDT","SUCCESS","0.8315481379524516",1,"IDT_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","IDT Corp"
"MKTW","SUCCESS","0.7859753817857142",1,"MKTW_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","MarketWise Inc"
"AOSL","SUCCESS","0.7651856983980904",1,"AOSL_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Alpha and Omega Semiconductor Ltd"
"UTI","SUCCESS","0.7495616238021584",1,"UTI_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Universal Technical Institute Inc"
"RPAY","SUCCESS","0.7388238720336605",3,"RPAY_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Repay Holdings Corp"
"BOIL","SUCCESS","0.725601984",1,"BOIL_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","ProShares Ultra Bloomberg Natural Gas"
"NBR","SUCCESS","0.7213357113426498",1,"NBR_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Nabors Industries Ltd"
"TIPT","SUCCESS","0.7195605489250124",1,"TIPT_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Tiptree Inc"
"DCO","SUCCESS","0.7179958921134082",1,"DCO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Ducommun Inc"
"HCSG","SUCCESS","0.707473429855967",1,"HCSG_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Healthcare Services Group Inc"
"IIIV","SUCCESS","0.7063558958590824",1,"IIIV_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","I3 Verticals Inc"
"MAX","SUCCESS","0.7062166894200914",2,"MAX_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Mediaalpha Inc"
"CHCT","SUCCESS","0.705876497",3,"CHCT_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Community Healthcare Trust Inc"
"MPLN","SUCCESS","0.7014451901284404",1,"MPLN_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Multiplan Corp"
"SCVL","SUCCESS","0.6956532990317273",1,"SCVL_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Shoe Carnival Inc"
"WOOF","SUCCESS","0.6846465025471699",1,"WOOF_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Petco Health and Wellness Company Inc"
"CIFR","SUCCESS","0.6824890435437263",2,"CIFR_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Cipher Mining Inc"
"SNCY","SUCCESS","0.6810038507111826",1,"SNCY_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Sun Country Airlines Holdings Inc"
"OSBC","SUCCESS","0.6785144094922766",1,"OSBC_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Old Second Bancorp Inc"
"QNST","SUCCESS","0.6440327292003298",1,"QNST_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Quinstreet Inc"
"SSP","SUCCESS","0.6388840387707182",1,"SSP_1d_min_support_bearish.png","2024-02-22","STOCK","1d","E W Scripps Co"
"IGMS","SUCCESS","0.6143054486486487",2,"IGMS_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","IGM Biosciences Inc"
"CVLG","SUCCESS","0.6087554857823392",1,"CVLG_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Covenant Logistics Group Inc"
"RGNX","SUCCESS","0.6031300860239652",1,"RGNX_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Regenxbio Inc"
"ATRO","SUCCESS","0.5724529855489361",3,"ATRO_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Astronics Corp"
"MODV","SUCCESS","0.5627845858181819",1,"MODV_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","ModivCare Inc"
"ANTX","SUCCESS","0.5531908973803528",3,"ANTX_1d_avg_support_bearish_min_support_bearish_latest_min_support_bearish.png","2024-02-22","STOCK","1d","AN2 Therapeutics Inc"
"HDSN","SUCCESS","0.5460285627339301",1,"HDSN_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Hudson Technologies Inc"
"APPS","SUCCESS","0.5419957261235956",1,"APPS_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Digital Turbine Inc"
"NRDY","SUCCESS","0.537176857009554",1,"NRDY_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Nerdy Inc"
"FCEL","SUCCESS","0.526351992127193",1,"FCEL_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Fuelcell Energy Inc"
"LQDT","SUCCESS","0.5203936795526628",1,"LQDT_1d_min_support_bearish.png","2024-02-22","STOCK","1d","Liquidity Services Inc"
"GPRO","SUCCESS","0.4841439234902597",1,"GPRO_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","GoPro Inc"
"GLDD","SUCCESS","0.48360637680337076",2,"GLDD_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Great Lakes Dredge & Dock Corp"
"GCBC","SUCCESS","0.4820295192843211",2,"GCBC_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Greene County Bancorp Inc"
"CEVA","SUCCESS","0.4818247470816831",1,"CEVA_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","CEVA Inc"
"CTLP","SUCCESS","0.4792732783250774",1,"CTLP_1d_min_support_bearish.png","2024-02-22","STOCK","1d","Cantaloupe Inc"
"FORR","SUCCESS","0.47885870199678465",1,"FORR_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Forrester Research Inc"
"TRTX","SUCCESS","0.475736887",1,"TRTX_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","TPG RE Finance Trust Inc"
"KRT","SUCCESS","0.4733562244930527",1,"KRT_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Karat Packaging Inc"
"BYND","SUCCESS","0.47243944446008124",1,"BYND_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Beyond Meat Inc"
"FFIC","SUCCESS","0.45842734994851997",2,"FFIC_1d_avg_support_bearish_min_support_bearish.png","2024-02-22","STOCK","1d","Flushing Financial Corp"
"PAHC","SUCCESS","0.44837493798058253",1,"PAHC_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Phibro Animal Health Corp"
"REPX","SUCCESS","0.44774226566457404",1,"REPX_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Riley Exploration Permian Inc"
"KRBN","SUCCESS","0.43864208",1,"KRBN_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","KraneShares Global Carbon ETF"
"NETI","SUCCESS","0.437871643",1,"NETI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Eneti Inc"
"ABUS","SUCCESS","0.39576078186206903",1,"ABUS_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Arbutus Biopharma Corp"
"MPX","SUCCESS","0.3929206947179487",1,"MPX_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Marine Products Corp"
"EAF","SUCCESS","0.38521184290540544",1,"EAF_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","GrafTech International Ltd"
"SENEA","SUCCESS","0.3830517072094087",1,"SENEA_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Seneca Foods Corp"
"QRTEA","SUCCESS","0.3758686377475692",1,"QRTEA_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Qurate Retail Inc"
"EVER","SUCCESS","0.3701573183690037",2,"EVER_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","EverQuote Inc"
"TREE","SUCCESS","0.35965705361441164",1,"TREE_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Lendingtree Inc"
"MCFT","SUCCESS","0.3575472074453125",1,"MCFT_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Mastercraft Boat Holdings Inc"
"AVNW","SUCCESS","0.35500021450885666",3,"AVNW_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Aviat Networks Inc"
"CSV","SUCCESS","0.3507159584189656",1,"CSV_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Carriage Services Inc"
"ALTG","SUCCESS","0.3498992850326493",1,"ALTG_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Alta Equipment Group Inc"
"JRVR","SUCCESS","0.3233238722061978",1,"JRVR_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","James River Group Holdings Ltd"
"SKIN","SUCCESS","0.3189784490585774",2,"SKIN_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Beauty Health Co"
"AMWL","SUCCESS","0.3134504738411215",1,"AMWL_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","American Well Corp"
"TGAN","SUCCESS","0.3055263070740741",1,"TGAN_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Transphorm Technology Inc"
"MVST","SUCCESS","0.2976376998176227",1,"MVST_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Microvast Holdings Inc"
"GWRS","SUCCESS","0.29344224330615637",1,"GWRS_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Global Water Resources Inc"
"HFFG","SUCCESS","0.2815976152529183",2,"HFFG_1d_min_support_bearish_hns_line_1_hns.png","2024-02-22","STOCK","1d","Hf Foods Group Inc"
"FSR","SUCCESS","0.2766584555812577",1,"FSR_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Fisker Inc"
"SENS","SUCCESS","0.2752346075360646",3,"SENS_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Senseonics Holdings Inc"
"PLCE","SUCCESS","0.2737525153973215",2,"PLCE_1d_avg_support_bearish_min_support_bearish.png","2024-02-22","STOCK","1d","Children's Place Inc"
"SWIM","SUCCESS","0.27082403078733025",1,"SWIM_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Latham Group Inc"
"KCCA","SUCCESS","0.268729952",2,"KCCA_1d_avg_support_bearish_min_support_bearish.png","2024-02-22","ETF","1d","KraneShares California Carbon Allowance ETF"
"FSP","SUCCESS","0.258575878",1,"FSP_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Franklin Street Properties Corp"
"PCB","SUCCESS","0.25424403240295956",1,"PCB_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","PCB Bancorp"
"RM","SUCCESS","0.24950735380000003",1,"RM_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Regional Management Corp"
"POWW","SUCCESS","0.2452137279059406",1,"POWW_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Ammo Inc"
"AEVA","SUCCESS","0.24232590473239438",1,"AEVA_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Aeva Technologies Inc"
"EGAN","SUCCESS","0.2392874072965879",2,"EGAN_1d_avg_support_bearish_min_support_bearish.png","2024-02-22","STOCK","1d","eGain Corp"
"ANGO","SUCCESS","0.23315286891267123",1,"ANGO_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","AngioDynamics Inc"
"INSE","SUCCESS","0.23228869157933574",1,"INSE_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Inspired Entertainment Inc"
"PKBK","SUCCESS","0.22065500049696968",1,"PKBK_1d_min_support_bearish.png","2024-02-22","STOCK","1d","Parke Bancorp Inc"
"AGEN","SUCCESS","0.22050437776357823",3,"AGEN_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Agenus Inc"
"PRCH","SUCCESS","0.21851290725333333",1,"PRCH_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Porch Group Inc"
"VNDA","SUCCESS","0.2105671289268293",1,"VNDA_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Vanda Pharmaceuticals Inc"
"HIPO","SUCCESS","0.20136942673143562",1,"HIPO_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Hippo Holdings Inc"
"OB","SUCCESS","0.20012010529722923",1,"OB_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Outbrain Inc"
"DOUG","SUCCESS","0.1978173158160377",1,"DOUG_1d_min_support_bearish.png","2024-02-22","STOCK","1d","Douglas Elliman Inc"
"GOSS","SUCCESS","0.19610610879613657",2,"GOSS_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Gossamer Bio Inc"
"UGL","SUCCESS","0.191490832",1,"UGL_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","ProShares Ultra Gold"
"SCO","SUCCESS","0.188949968",1,"SCO_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","ProShares UltraShort Bloomberg Crude Oil"
"HEAR","SUCCESS","0.18709315906673116",2,"HEAR_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Turtle Beach Corp"
"WEAT","SUCCESS","0.184176672",1,"WEAT_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","Teucrium Wheat Fund"
"INO","SUCCESS","0.18412936801944443",2,"INO_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Inovio Pharmaceuticals Inc"
"BIG","SUCCESS","0.17909748865151515",2,"BIG_1d_avg_support_bearish_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Big Lots Inc"
"OPI","SUCCESS","0.176983872",1,"OPI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Office Properties Income Trust"
"SLQT","SUCCESS","0.1761197427669903",3,"SLQT_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","SelectQuote Inc"
"BLNK","SUCCESS","0.16851993638392854",2,"BLNK_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Blink Charging Co"
"FHTX","SUCCESS","0.16211375268571426",2,"FHTX_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Foghorn Therapeutics Inc."
"BARK","SUCCESS","0.1618906132079816",2,"BARK_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Bark Inc"
"MCRB","SUCCESS","0.15898636099999996",1,"MCRB_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Seres Therapeutics Inc"
"ALTO","SUCCESS","0.15760978680882354",1,"ALTO_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Alto Ingredients Inc"
"SPWH","SUCCESS","0.143288712",1,"SPWH_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Sportsmans Warehouse Holdings Inc"
"KOLD","SUCCESS","0.131373696",1,"KOLD_1d_latest_max_resistance_bullish.png","2024-02-22","ETF","1d","ProShares UltraShort Bloomberg Natural Gas"
"OCGN","SUCCESS","0.13132925373596593",1,"OCGN_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Ocugen Inc"
"VTYX","SUCCESS","0.11632477670000001",1,"VTYX_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Ventyx Biosciences Inc"
"TPIC","SUCCESS","0.11323946884444445",1,"TPIC_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","TPI Composites Inc"
"BGFV","SUCCESS","0.10661100612798265",1,"BGFV_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Big 5 Sporting Goods Corp"
"VUZI","SUCCESS","0.10512383352795031",1,"VUZI_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Vuzix Corp"
"OTLK","SUCCESS","0.10254145661588938",1,"OTLK_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Outlook Therapeutics Inc"
"NKTR","SUCCESS","0.10202410229454546",1,"NKTR_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Nektar Therapeutics"
"AFMD","SUCCESS","0.0882744713112879",1,"AFMD_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Affimed NV"
"CMRX","SUCCESS","0.08218000444909268",3,"CMRX_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Chimerix Inc"
"TCS","SUCCESS","0.07965208335897436",1,"TCS_1d_avg_support_bearish.png","2024-02-22","STOCK","1d","Container Store Group Inc"
"ALVR","SUCCESS","0.07622703913043481",1,"ALVR_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Allovir Inc"
"DNMR","SUCCESS","0.07301643431578948",2,"DNMR_1d_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Danimer Scientific Inc"
"FTCI","SUCCESS","0.06575306274438374",1,"FTCI_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","FTC Solar Inc"
"VERI","SUCCESS","0.06274919197575758",2,"VERI_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Veritone Inc"
"GLT","SUCCESS","0.06131820881751825",3,"GLT_1d_max_resistance_bullish_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Glatfelter Corp"
"KZR","SUCCESS","0.060424000988095236",2,"KZR_1d_min_support_bearish_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Kezar Life Sciences Inc"
"VLD","SUCCESS","0.05538151128975883",1,"VLD_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Velo3D Inc"
"IAUF","SUCCESS","0.048894632",1,"IAUF_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","iShares Gold Strategy ETF"
"XOS","SUCCESS","0.04741103657142857",1,"XOS_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","Xos Inc"
"RENT","SUCCESS","0.04725868799999999",1,"RENT_1d_latest_min_support_bearish.png","2024-02-22","STOCK","1d","Rent the Runway Inc"
"BHIL","SUCCESS","0.03500767789473684",1,"BHIL_1d_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Benson Hill Inc"
"CENN","SUCCESS","0.03288049926923078",2,"CENN_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","Cenntro Electric Group Ltd"
"SOND","SUCCESS","0.02821508223735409",1,"SOND_1d_avg_resistance_bullish.png","2024-02-22","STOCK","1d","Sonder Holdings Inc"
"RENW","SUCCESS","0.021468628",1,"RENW_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","Harbor Energy Transition Strategy ETF"
"NSTG","SUCCESS","0.02117205359942979",1,"NSTG_1d_max_resistance_bullish.png","2024-02-22","STOCK","1d","NanoString Technologies Inc"
"KEUA","SUCCESS","0.01869284",1,"KEUA_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","KraneShares European Carbon Allowance Strategy ETF"
"TAGS","SUCCESS","0.018409124",1,"TAGS_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","Teucrium Agricultural Fund"
"CISO","SUCCESS","0.0180176487854251",2,"CISO_1d_max_resistance_bullish_latest_max_resistance_bullish.png","2024-02-22","STOCK","1d","CISO Global Inc"
"UNL","SUCCESS","0.016295007",1,"UNL_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","United States 12 Month Natural Gas Fund, LP"
"EVMT","SUCCESS","0.009284307",1,"EVMT_1d_avg_resistance_bullish.png","2024-02-22","ETF","1d","Invesco Electric Vehicle Metals Commodity Strategy No K-1 ETF"
"AMPD","SUCCESS","0.004521522",1,"AMPD_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","CNIC ICE U.S. Carbon Neutral Power Futures Index ETF"
"GLDX","SUCCESS","0.00316942",1,"GLDX_1d_min_support_bearish.png","2024-02-22","ETF","1d","USCF Gold Strategy Plus Income Fund"
"TILL","SUCCESS","0.002777412",1,"TILL_1d_latest_min_support_bearish.png","2024-02-22","ETF","1d","Teucrium Agricultural Strategy No K-1 ETF"
"BWET","SUCCESS","0.002007098",2,"BWET_1d_latest_max_resistance_bullish_avg_resistance_bullish.png","2024-02-22","ETF","1d","Breakwave Tanker Shipping ETF"
